1,2.356254,0,8.169943,0,0,1.726291,-0.01979065,0,0,2.140819,-0.02796936,1.5,2.690707,0
1,2.690707,0,6.812058,0,0,1.726804,-0.01979065,0,0,2.140306,-0.02796936,2,3.415663,0
1,3.415663,0,5.376268,0,0,1.727606,-0.01979065,0,0,2.139505,-0.02796936,2.5,3.260418,0
1,3.260418,0,3.687843,0,0,1.72826,-0.02796936,0,0,2.138851,-0.02796936,3,3.383926,0
1,3.383926,0,2.071387,0,0,1.729192,-0.02796936,0,0,2.137918,-0.02796936,3.5,3.115487,-8.771564
1,3.115487,-8.771564,0.5345094,0,0,1.729822,-0.02796936,0,0,2.137289,-0.02796936,4,2.73709,-25
1,2.73709,-25,1.0068,0,0,2.478601,-26.25674,0,0,1.833419,-26.25668,4.5,2.469574,-25
1,2.469574,-25,2.166775,2.000896,-51.65382,0,0,0,0,1.315093,-51.65588,5,2.242226,-20.03002
1,2.242226,-20.03002,3.12258,0,0,1.020919,-6.042023,0,0,0.9167753,-6.041946,5.5,0,0
1,0.6467281,0,11.0577,0,0,1.725033,-0.04423523,0,0,2.142078,-0.03956604,0,1.711233,0
1,1.711233,0,10.51647,0,0,1.725271,0,0,0,2.14184,0,0.5,2.798877,0
1,2.798877,0,9.279991,0,0,1.725271,0,0,0,2.14184,0,1,2.926977,0
1,2.926977,0,7.820931,0,0,1.725271,0,0,0,2.14184,0,1.5,3.159901,0
1,3.159901,0,6.212684,0,0,1.725271,0,0,0,2.14184,0,2,3.900323,0
1,3.900323,0,4.438861,0,0,1.725271,0,0,0,2.14184,0,2.5,3.603997,0
1,3.603997,0,2.576111,0,0,1.725271,0,0,0,2.14184,0,3,3.330181,0
1,3.330181,0,0.8906541,0,0,1.725271,0,0,0,2.14184,0,3.5,2.611487,-25
1,2.611487,-25,0.7108597,0,0,1.848421,-7.838379,0,0,2.055165,-7.838379,4,2.356803,-25
1,2.356803,-25,1.823116,1.934189,-44.86859,0,0,0,0,1.510666,-44.86844,4.5,2.131045,-21.27258
1,2.131045,-21.27258,2.7553,2.683057,-66.99918,0,0,0,0,0.9544877,-23.00148,5,1.070221,0
1,1.070221,0,3.488532,0,0,0.9934953,-5.536469,0,0,0.9424646,-5.536438,5.5,0,0
1,0.4537881,0,11.05849,0,0,1.725132,-0.09690857,0,0,2.141984,-0.09690857,0,1.330787,0
1,1.330787,0,10.64566,0,0,1.725519,-0.03427124,0,0,2.141592,-0.03956604,0.5,3.15752,0
1,3.15752,0,9.507965,0,0,1.725962,-0.03427124,0,0,2.141149,-0.03956604,1,3.376654,0
1,3.376654,0,7.800524,0,0,1.727207,-0.03427124,0,0,2.139904,-0.03956604,1.5,4.015247,0
1,4.015247,0,5.923123,0,0,1.72814,-0.03427124,0,0,2.138971,-0.03956604,2,3.714078,0
1,3.714078,0,3.998348,0,0,1.729646,-0.03427124,0,0,2.137464,-0.03956604,2.5,3.431897,0
1,3.431897,0,2.226829,0,0,1.730585,-0.03427124,0,0,2.136526,-0.03956604,3,3.164486,-6.179594
1,3.164486,-6.179594,0.6460432,0,0,1.73189,-0.03427124,0,0,2.135221,-0.03956604,3.5,2.778607,-25
1,2.778607,-25,0.9091942,0,0,2.006087,-14.03775,0,0,1.980068,-14.0377,4,2.51357,-25
1,2.51357,-25,2.115485,2.011283,-51.54204,0,0,0,0,1.231301,-51.54445,4.5,2.306977,-7.60499
1,2.306977,-7.60499,3.117757,2.489091,-15.73474,2.416161,-15.73337,0,0,0.9582158,-15.73332,5,0,0
1,0.5222711,0,11.05712,0,0,1.724961,-0.05934143,0,0,2.142152,-0.05934143,0,1.110989,0
1,1.110989,0,10.64437,0,0,1.723783,-0.2130585,0,0,2.143353,-0.2130585,0.5,2.68194,0
1,2.68194,0,9.745791,0,0,1.72158,-0.2112122,0,0,2.145556,-0.2112122,1,3.18935,0
1,3.18935,0,8.216411,0,0,1.715149,-0.2112122,0,0,2.151988,-0.2102814,1.5,3.470116,0
1,3.470116,0,6.455922,0,0,1.710006,-0.2102814,0,0,2.15713,-0.2102814,2,3.621233,0
1,3.621233,0,4.718674,0,0,1.702333,-0.2112122,0,0,2.164803,-0.2102814,2.5,3.500721,0
1,3.500721,0,2.98266,0,0,1.697147,-0.2102814,0,0,2.169989,-0.2112122,3,3.587917,0
1,3.587917,0,1.169359,0,0,1.689111,-0.2112122,0,0,2.178025,-0.2112122,3.5,3.214274,-22.43854
1,3.214274,-22.43854,0.6163505,0,0,1.88436,-10.39745,0,0,2.047311,-10.39749,4,2.512107,-25
1,2.512107,-25,1.873646,1.867363,-48.09959,0,0,0,0,1.408448,-48.10075,4.5,2.267812,-25
1,2.267812,-25,2.879513,2.693804,-69.55626,0,0,0,0,1.052324,-20.44234,5,0,0
1,0.6698203,0,11.05345,0,0,1.725009,0,0,0,2.142101,0,0,1.615071,0
1,1.615071,0,10.494,0,0,1.724998,0,0,0,2.142112,0,0.5,2.332199,0
1,2.332199,0,9.5642,0,0,1.725009,0,0,0,2.142101,0,1,2.613811,0
1,2.613811,0,8.377495,0,0,1.725048,0,0,0,2.142063,0,1.5,2.638954,0
1,2.638954,0,7.096624,0,0,1.725105,0,0,0,2.142005,0,2,2.98869,0
1,2.98869,0,5.578819,0,0,1.725143,0,0,0,2.141967,0,2.5,3.578054,0
1,3.578054,0,4.035743,0,0,1.7252,0,0,0,2.14191,0,3,3.783648,0
1,3.783648,0,2.123923,0,0,1.725238,0,0,0,2.141872,0,3.5,3.488933,-6.203875
1,3.488933,-6.203875,0.437539,0,0,1.725296,0,0,0,2.141815,0,4,2.744881,-25
1,2.744881,-25,1.233037,0,0,2.068688,-16.33589,0,0,1.961112,-16.33589,4.5,2.476826,-25
1,2.476826,-25,2.354134,1.60917,-55.07552,2.734664,-34.92235,0,0,1.230247,-34.92235,5,2.244166,-20.02401
1,2.244166,-20.02401,3.233578,2.370559,-11.7139,0.7722098,-11.71353,0,0,1.195557,-11.7135,5.5,0,0
1,0.3405735,0,11.06291,0,0,1.724832,-0.07913208,0,0,2.142282,-0.08155823,0,0.6798175,0
1,0.6798175,0,10.8276,0,0,1.724653,-0.04846191,0,0,2.142458,-0.05233765,0.5,1.345147,0
1,1.345147,0,10.27403,0,0,1.723736,-0.09486389,0,0,2.14338,-0.0927887,1,2.300267,0
1,2.300267,0,9.475048,0,0,1.722824,-0.09486389,0,0,2.144292,-0.0927887,1.5,2.970657,0
1,2.970657,0,8.071216,0,0,1.720257,-0.09486389,0,0,2.146859,-0.0927887,2,2.856673,0
1,2.856673,0,6.597524,0,0,1.718288,-0.09486389,0,0,2.148827,-0.0927887,2.5,2.855623,0
1,2.855623,0,5.188571,0,0,1.715475,-0.09486389,0,0,2.15164,-0.0927887,3,3.103095,0
1,3.103095,0,3.793571,0,0,1.713629,-0.09486389,0,0,2.153487,-0.0927887,3.5,3.180282,0
1,3.180282,0,2.163693,0,0,1.710476,-0.0927887,0,0,2.15664,-0.0927887,4,2.902062,-14.92575
1,2.902062,-14.92575,0.6953991,0,0,1.70922,0,0,0,2.15789,0,4.5,2.564979,-23.73842
1,2.564979,-23.73842,0.7790824,0,0,2.616874,-29.26416,0,0,1.815979,-29.26418,5,2.332976,-23.757
1,2.332976,-23.757,1.972582,2.187929,-44.43059,0,0,0,0,1.189671,-44.43286,5.5,2.103635,-21.27254
1,2.103635,-21.27254,2.994434,2.325987,-20.28461,2.509796,-20.28502,0,0,0.9528989,-20.285,6,0,0
1,0.6610327,0,11.05476,0,0,1.725093,-0.07661438,0,0,2.142021,-0.07661438,0,1.692566,0
1,1.692566,0,10.51056,0,0,1.726143,-0.09690857,0,0,2.140973,-0.09690857,0.5,2.865633,0
1,2.865633,0,9.366216,0,0,1.727448,-0.09690857,0,0,2.139668,-0.09690857,1,2.776555,0
1,2.776555,0,7.96692,0,0,1.73028,-0.09690857,0,0,2.136836,-0.09690857,1.5,3.313488,0
1,3.313488,0,6.35931,0,0,1.732378,-0.09690857,0,0,2.134738,-0.09690857,2,3.556604,0
1,3.556604,0,4.605953,0,0,1.73587,-0.09690857,0,0,2.131245,-0.09690857,2.5,3.816245,0
1,3.816245,0,2.849276,0,0,1.738254,-0.09690857,0,0,2.128861,-0.09690857,3,3.526256,0
1,3.526256,0,1.051073,0,0,1.742006,-0.09690857,0,0,2.125109,-0.09690857,3.5,3.114805,-21.32297
1,3.114805,-21.32297,0.681213,0,0,1.871199,-8.067398,0,0,2.034567,-8.067383,4,2.827345,-18.78901
1,2.827345,-18.78901,2.034145,2.016755,-49.32498,0,0,0,0,1.326429,-49.32646,4.5,2.53098,-12.55382
1,2.53098,-12.55382,3.152322,2.494399,-16.2166,2.416465,-16.21545,0,0,0.9660432,-16.21541,5,0,0
1,0.5537803,-16.14345,11.0681,0,0,1.81743,-24.84518,0,0,0,0,0,1.422345,-8.697478
1,1.422345,-8.697478,10.59817,0,0,1.676292,-20.13829,0,0,0,0,0.5,2.982831,-9.939988
1,2.982831,-9.939988,9.590683,0,0,1.350385,-16.0087,0,0,2.672743,-16.00871,1,3.096091,0
1,3.096091,0,8.020635,0,0,1.226885,-1.524048,0,0,2.641593,-1.523788,1.5,2.917424,0
1,2.917424,0,6.546228,0,0,1.200571,-1.437073,0,0,2.667756,-1.43721,2,3.566411,0
1,3.566411,0,4.968215,0,0,1.169549,-1.443192,0,0,2.698789,-1.443192,2.5,3.29032,0
1,3.29032,0,3.291098,0,0,1.153873,-0.8386078,0,0,2.713652,-0.8386078,3,3.283346,0
1,3.283346,0,1.728057,0,0,1.177335,-0.9825897,0,0,2.690344,-0.9827728,3.5,2.923853,-22.35929
1,2.923853,-22.35929,0.5854353,0,0,1.352265,-9.848038,0,0,2.572684,-9.84816,4,2.639477,-25
1,2.639477,-25,1.171632,0,0,2.231435,-31.09988,0,0,2.284802,-31.09987,4.5,2.421916,-15.08614
1,2.421916,-15.08614,2.187987,2.556154,-63.99679,2.716606,-26.00224,0,0,1.452205,-63.99772,5,2.214377,-7.67
1,2.214377,-7.67,3.113028,0,0,1.003235,-9.380051,0,0,0.9496639,-9.37999,5.5,0,0
1,0.6277196,-8.66087,11.06701,0,0,1.837156,-25.8559,0,0,0,0,0,0.9840053,-16.2695
1,0.9840053,-16.2695,10.65304,0,0,1.621404,-18.99744,0,0,0,0,0.5,0.9185883,-7.556041
1,0.9185883,-7.556041,10.19125,0,0,1.509209,-15.38167,0,0,2.501565,-15.38171,1,1.659165,-13.6675
1,1.659165,-13.6675,9.489324,0,0,1.312275,-12.87659,0,0,2.654596,-12.8768,1.5,2.138026,0
1,2.138026,0,8.651571,0,0,1.269532,-4.959152,0,0,2.612109,-4.959229,2,3.316285,-8.67348
1,3.316285,-8.67348,7.299714,0,0,1.152521,-3.413803,0,0,2.721464,-3.413803,2.5,3.493337,0
1,3.493337,0,5.670087,0,0,1.149165,-0.614212,0,0,2.718168,-0.614212,3,3.215463,-9.900783
1,3.215463,-9.900783,4.018378,0,0,1.136081,-0.2246857,0,0,2.73106,-0.2246857,3.5,2.96117,0
1,2.96117,0,2.498657,0,0,1.237806,-4.3405,0,0,2.640427,-4.340317,4,2.713993,-4.985042
1,2.713993,-4.985042,1.130245,0,0,1.46458,-9.278595,0,0,2.453799,-9.278671,4.5,2.431115,-23.62688
1,2.431115,-23.62688,0.3862262,0,0,1.732328,-13.65315,0,0,2.247237,-13.65323,5,2.180222,-25
1,2.180222,-25,1.30316,2.192332,-42.12889,0,0,0,0,1.793734,-42.12878,5.5,1.988592,-16.30248
1,1.988592,-16.30248,2.221828,2.462007,-59.7626,2.964038,-30.23747,0,0,1.159259,-59.76252,6,1.826955,-9.863476
1,1.826955,-9.863476,3.105219,2.171155,-19.02274,0.9403484,-19.02319,0,0,1.097897,-19.02319,6.5,0,0
1,0.8437583,-8.697553,11.05303,0,0,1.857726,-25.82117,0,0,0,0,0,1.60188,-21.27068
1,1.60188,-21.27068,10.40097,0,0,1.576967,-16.4136,0,0,0,0,0.5,1.740652,-13.74914
1,1.740652,-13.74914,9.534663,0,0,1.531226,-3.192123,0,0,2.341894,-3.192368,1,1.940924,0
1,1.940924,0,8.693946,0,0,1.686921,-6.938171,0,0,2.208717,-6.938141,1.5,3.20926,0
1,3.20926,0,7.36413,0,0,1.752317,-3.799927,0,0,2.123314,-3.799927,2,4.132823,1.238539
1,4.132823,1.238539,5.489758,0,0,1.782786,-1.499466,0,0,2.085651,-1.499588,2.5,3.79288,0
1,3.79288,0,3.523417,0,0,1.693177,-1.25679,0,0,2.174865,-1.256943,3,3.496126,0
1,3.496126,0,1.722167,0,0,1.72284,-0.3784485,0,0,2.144355,-0.3784485,3.5,3.182473,-14.96096
1,3.182473,-14.96096,0.2956831,0,0,1.745962,-2.534973,0,0,2.124937,-2.535126,4,2.832502,-17.5449
1,2.832502,-17.5449,1.415626,2.584775,-56.18625,2.954239,-33.81364,0,0,1.700152,-33.81357,4.5,2.53487,-25
1,2.53487,-25,2.595448,1.973478,-57.63074,2.81488,-32.36913,0,0,1.034104,-32.36917,5,1.90308,-5.120097
1,1.90308,-5.120097,3.569856,0,0,0.8985475,-4.11409,0,0,1.033359,-4.11409,5.5,0,0
1,0.641003,-19.8765,11.07156,0,0,1.821508,-24.85722,0,0,0,0,0,1.06105,-7.508216
1,1.06105,-7.508216,10.68244,0,0,1.685,-21.95602,0,0,0,0,0.5,1.673139,-19.79993
1,1.673139,-19.79993,9.927466,0,0,1.40943,-14.67709,0,0,2.588124,-14.6772,1,1.509316,-16.35737
1,1.509316,-16.35737,9.140529,0,0,1.385231,-2.715118,0,0,2.486225,-2.715195,1.5,2.44451,0
1,2.44451,0,8.188027,0,0,1.540582,-5.396408,0,0,2.343745,-5.396439,2,3.309785,1.208085
1,3.309785,1.208085,6.718106,0,0,1.617832,-3.356613,0,0,2.255924,-3.356537,2.5,3.729201,0
1,3.729201,0,5.055126,0,0,1.572278,-0.7656555,0,0,2.295177,-0.7653961,3,3.554307,0
1,3.554307,0,3.272718,0,0,1.552798,-0.7659149,0,0,2.314657,-0.7656555,3.5,3.873893,0
1,3.873893,0,1.354392,0,0,1.522001,-0.7656555,0,0,2.345454,-0.7659149,4,3.409523,-25
1,3.409523,-25,0.5718428,0,0,1.643743,-8.158051,0,0,2.262906,-8.158081,4.5,3.076172,-25
1,3.076172,-25,1.93965,2.035137,-52.03415,0,0,0,0,1.529306,-52.03519,5,2.846885,-5.178691
1,2.846885,-5.178691,3.156035,0,0,2.367777,-11.89468,0,0,0.9514355,-11.89474,5.5,0,0
1,0.5517668,3.750268,11.04114,0,0,0,0,0,0,2.396089,-33.73866,0,0.8939475,8.700621
1,0.8939475,8.700621,10.70101,0,0,0,0,0,0,2.173384,-31.258,0.5,0.9102127,25
1,0.9102127,25,10.29776,0,0,2.370548,-23.30463,0,0,1.840087,-23.30457,1,1.881904,15.08764
1,1.881904,15.08764,9.524909,0,0,2.281955,-11.83134,0,0,1.669093,-11.83107,1.5,2.116402,3.737074
1,2.116402,3.737074,8.456197,0,0,2.249274,-1.487656,0,0,1.619141,-1.487656,2,2.785144,0
1,2.785144,0,7.22388,0,0,2.257267,-0.8365021,0,0,1.610256,-0.836731,2.5,3.197287,0
1,3.197287,0,5.621626,0,0,2.284636,-0.8365021,0,0,1.582886,-0.8365021,3,3.604358,0
1,3.604358,0,3.864999,0,0,2.30502,-0.8362732,0,0,1.562502,-0.8365021,3.5,3.701926,0
1,3.701926,0,2.137519,0,0,2.335976,-0.8365021,0,0,1.531546,-0.8365021,4,3.408238,-9.958246
1,3.408238,-9.958246,0.6191203,0,0,2.357226,-0.861618,0,0,1.510321,-0.8613892,4.5,3.012853,-25
1,3.012853,-25,1.589928,2.111075,-62.56166,0,0,0,0,1.066958,-27.43892,5,2.71758,-25
1,2.71758,-25,2.951371,1.581656,-55.25573,0,0,0,0,1.248057,-34.74265,5.5,0,0
1,0.4291438,22.35287,11.04783,0,0,0,0,0,0,2.418496,-32.25146,0,0.8851671,22.52785
1,0.8851671,22.52785,10.74352,0,0,0,0,0,0,2.156067,-26.09032,0.5,1.872577,19.98335
1,1.872577,19.98335,10.03087,0,0,2.124422,-17.21451,0,0,1.924044,-17.21448,1,2.161332,0.1112645
1,2.161332,0.1112645,9.015263,0,0,2.111662,-4.844193,0,0,1.76931,-4.844116,1.5,2.048972,2.477172
1,2.048972,2.477172,7.952997,0,0,2.153709,-2.892792,0,0,1.718336,-2.892792,2,2.772673,0
1,2.772673,0,6.759206,0,0,2.111377,-1.832062,0,0,1.757711,-1.832062,2.5,3.155654,0
1,3.155654,0,5.211617,0,0,2.072212,-1.841537,0,0,1.796896,-1.841537,3,3.596644,0
1,3.596644,0,3.447023,0,0,2.005643,-1.841644,0,0,1.863465,-1.841644,3.5,3.323385,0
1,3.323385,0,1.732132,0,0,1.960607,-1.841644,0,0,1.908502,-1.841431,4,2.994123,-21.1029
1,2.994123,-21.1029,0.3205073,0,0,1.976791,-3.953537,0,0,1.899546,-3.953537,4.5,2.704478,-16.37041
1,2.704478,-16.37041,1.366536,2.77766,-60.17561,2.894917,-29.82426,0,0,1.562566,-29.8243,5,2.413676,-21.24968
1,2.413676,-21.24968,2.552594,2.456408,-63.03969,0,0,0,0,0.9124598,-26.95905,5.5,1.922642,-7.605061
1,1.922642,-7.605061,3.517503,0,0,1.032444,-7.210205,0,0,0.9098431,-7.210114,6,0,0
1,0.6052733,23.65144,11.03643,0,0,0,0,0,0,2.377895,-32.3264,0,1.164655,18.77672
1,1.164655,18.77672,10.63616,0,0,0,0,0,0,2.145146,-28.07394,0.5,2.25527,18.74467
1,2.25527,18.74467,9.801054,0,0,2.22553,-13.12878,0,0,1.745371,-13.12859,1,2.304507,0
1,2.304507,0,8.615113,0,0,2.158041,-0.5821533,0,0,1.709269,-0.5821533,1.5,2.180965,0
1,2.180965,0,7.512355,0,0,2.165397,-0.9705505,0,0,1.702268,-0.9705505,2,3.162576,0
1,3.162576,0,6.096778,0,0,2.183939,-0.9711609,0,0,1.683726,-0.9711609,2.5,3.305095,0
1,3.305095,0,4.405545,0,0,2.217882,-0.9713593,0,0,1.649784,-0.9713593,3,3.424479,0
1,3.424479,0,2.746578,0,0,2.240371,-0.9711609,0,0,1.627295,-0.9713593,3.5,3.164305,0
1,3.164305,0,1.161782,0,0,2.274193,-0.9713593,0,0,1.593473,-0.9713593,4,2.855814,-21.11283
1,2.855814,-21.11283,0.7019601,0,0,2.320107,-2.981369,0,0,1.552245,-2.981369,4.5,2.540771,-25
1,2.540771,-25,1.971655,1.543764,-37.80283,0,0,0,0,1.153744,-52.19505,5,2.291236,-25
1,2.291236,-25,3.072287,1.621347,-61.31798,0,0,0,0,1.309452,-28.68011,5.5,0,0
1,0.7199005,0,11.03808,0,0,0,0,0,0,2.440716,-33.78099,0,1.375219,4.934166
1,1.375219,4.934166,10.56069,0,0,0,0,0,0,2.005618,-30.56863,0.5,2.357207,17.54501
1,2.357207,17.54501,9.723207,0,0,2.544215,-21.95245,0,0,1.625203,-21.95239,1,2.248575,3.907761
1,2.248575,3.907761,8.579085,0,0,2.437577,-1.950531,0,0,1.431776,-1.950531,1.5,2.867546,0
1,2.867546,0,7.231581,0,0,2.447547,-1.014145,0,0,1.420169,-1.014145,2,3.338183,0
1,3.338183,0,5.557512,0,0,2.433663,-1.424637,0,0,1.434643,-1.424774,2.5,3.063888,2.445794
1,3.063888,2.445794,3.96474,0,0,2.381945,-3.425598,0,0,1.492088,-3.425476,3,3.508223,0
1,3.508223,0,2.363583,0,0,2.152719,-6.748978,0,0,1.741375,-6.748886,3.5,3.141258,-22.3447
1,3.141258,-22.3447,0.7513456,0,0,2.02741,-2.879974,0,0,1.844592,-2.879761,4,2.830133,-21.23262
1,2.830133,-21.23262,1.079595,2.46715,-60.70255,0,0,0,0,1.354724,-29.2971,4.5,2.57251,-23.75834
1,2.57251,-23.75834,2.403631,2.109656,-49.55779,0,0,0,0,0.7338616,-40.4426,5,2.319168,-5.119968
1,2.319168,-5.119968,3.519469,0,0,1.022228,-11.43051,0,0,0.9436934,-11.4305,5.5,0,0
1,0.6547284,12.4369,11.03259,0,0,0,0,0,0,2.465863,-33.82393,0,1.187619,14.96008
1,1.187619,14.96008,10.58891,0,0,0,0,0,0,2.092188,-25.93115,0.5,1.980407,8.866529
1,1.980407,8.866529,9.823408,0,0,2.152236,-15.68422,0,0,1.864431,-15.6842,1,2.40442,1.430475
1,2.40442,1.430475,8.707497,0,0,2.012991,-4.052322,0,0,1.863811,-4.052261,1.5,2.213074,6.18317
1,2.213074,6.18317,7.563252,0,0,1.904105,-6.049713,0,0,1.984662,-6.049667,2,3.153907,0
1,3.153907,0,6.293324,0,0,1.715547,-7.681427,0,0,2.186579,-7.681473,2.5,3.090422,-5.067334
1,3.090422,-5.067334,4.69668,0,0,1.607592,-2.218414,0,0,2.262418,-2.218414,3,2.854545,0
1,2.854545,0,3.219076,0,0,1.652504,-1.321304,0,0,2.215634,-1.320999,3.5,3.543375,0
